module	address	old_name	new_name	kind	basis	rom_rtti	danger_old_still_live_on_main	port_at_address	main_at_address	n_files	port_files
ov006	0x0210a600	func_ov006_0210a600	_ZN19dScMgSingle3DBase_c24OnHitByCannonBlastedCharEv	func	the one main-only spelling at the address	-	-	func_ov006_0210a600	_ZN19dScMgSingle3DBase_c24OnHitByCannonBlastedCharEv	19	port/hal/scene_mg_boombox.cpp;port/hal/scene_mg_card.cpp;port/hal/scene_mg_cup.cpp;port/hal/scene_mg_flower.cpp;port/hal/scene_mg_luckystars.cpp;port/hal/scene_mg_mcarlo.cpp;port/hal/scene_mg_mcarlo2.cpp;port/hal/scene_mg_memory1.cpp;port/hal/scene_mg_memory2.cpp;port/hal/scene_mg_psycheout.cpp;port/hal/scene_mg_roulette.cpp;port/hal/scene_mg_slot3.cpp;port/hal/scene_mg_snowball.cpp;port/slice_box.txt;port/slice_flw.txt;port/slice_mga361.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgShared4f38_SubDispatch.cpp;port/unmatched/MgSound_StateDispatch.cpp
ov006	0x0210a608	func_ov006_0210a608	_ZN19dScMgSingle3DBase_c21AfterCleanupResourcesEj	func	the one main-only spelling at the address	-	-	func_ov006_0210a608	_ZN19dScMgSingle3DBase_c21AfterCleanupResourcesEj	16	port/hal/scene_mg_boombox.cpp;port/hal/scene_mg_card.cpp;port/hal/scene_mg_cup.cpp;port/hal/scene_mg_flower.cpp;port/hal/scene_mg_luckystars.cpp;port/hal/scene_mg_mcarlo.cpp;port/hal/scene_mg_mcarlo2.cpp;port/hal/scene_mg_memory1.cpp;port/hal/scene_mg_memory2.cpp;port/hal/scene_mg_psycheout.cpp;port/hal/scene_mg_roulette.cpp;port/hal/scene_mg_slot3.cpp;port/hal/scene_mg_snowball.cpp;port/slice_flw.txt;port/slice_mga361.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210a664	func_ov006_0210a664	_ZN19dScMgSingle3DBase_c12BeforeRenderEv	func	the one main-only spelling at the address	-	-	func_ov006_0210a664	_ZN19dScMgSingle3DBase_c12BeforeRenderEv	16	port/hal/scene_mg_boombox.cpp;port/hal/scene_mg_card.cpp;port/hal/scene_mg_cup.cpp;port/hal/scene_mg_flower.cpp;port/hal/scene_mg_luckystars.cpp;port/hal/scene_mg_mcarlo.cpp;port/hal/scene_mg_mcarlo2.cpp;port/hal/scene_mg_memory1.cpp;port/hal/scene_mg_memory2.cpp;port/hal/scene_mg_psycheout.cpp;port/hal/scene_mg_roulette.cpp;port/hal/scene_mg_slot3.cpp;port/hal/scene_mg_snowball.cpp;port/slice_flw.txt;port/slice_mga361.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210a698	func_ov006_0210a698	_ZN19dScMgSingle3DBase_c14BeforeBehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_0210a698	_ZN19dScMgSingle3DBase_c14BeforeBehaviorEv	17	port/hal/fader_wipes.cpp;port/hal/scene_mg_boombox.cpp;port/hal/scene_mg_card.cpp;port/hal/scene_mg_cup.cpp;port/hal/scene_mg_flower.cpp;port/hal/scene_mg_luckystars.cpp;port/hal/scene_mg_mcarlo.cpp;port/hal/scene_mg_mcarlo2.cpp;port/hal/scene_mg_memory1.cpp;port/hal/scene_mg_memory2.cpp;port/hal/scene_mg_psycheout.cpp;port/hal/scene_mg_roulette.cpp;port/hal/scene_mg_slot3.cpp;port/hal/scene_mg_snowball.cpp;port/slice_flw.txt;port/slice_mga361.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210a6e4	func_ov006_0210a6e4	_ZN19dScMgSingle3DBase_c18AfterInitResourcesEj	func	the one main-only spelling at the address	-	-	func_ov006_0210a6e4	_ZN19dScMgSingle3DBase_c18AfterInitResourcesEj	27	port/CMakeLists.txt;port/hal/scene_mg_boombox.cpp;port/hal/scene_mg_card.cpp;port/hal/scene_mg_cup.cpp;port/hal/scene_mg_jump2.cpp;port/hal/scene_mg_luckystars.cpp;port/hal/scene_mg_mcarlo.cpp;port/hal/scene_mg_mcarlo2.cpp;port/hal/scene_mg_memory1.cpp;port/hal/scene_mg_memory2.cpp;port/hal/scene_mg_psycheout.cpp;port/hal/scene_mg_roulette.cpp;port/hal/scene_mg_slot3.cpp;port/hal/scene_mg_trampoline2.cpp;port/mg_fanout_costs.txt;port/slice_box.txt;port/slice_cup.txt;port/slice_flw.txt;port/slice_lky.txt;port/slice_mem.txt;port/slice_mga361.txt;port/slice_mmt.txt;port/slice_mug.txt;port/slice_pgo.txt;port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgFlower_Slot2.cpp
ov006	0x0210a708	func_ov006_0210a708	_ZN19dScMgSingle3DBase_c9Virtual84Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210a708	_ZN19dScMgSingle3DBase_c9Virtual84Ev	24	port/CMakeLists.txt;port/hal/scene_mg_boombox.cpp;port/hal/scene_mg_card.cpp;port/hal/scene_mg_cup.cpp;port/hal/scene_mg_flower.cpp;port/hal/scene_mg_luckystars.cpp;port/hal/scene_mg_mcarlo.cpp;port/hal/scene_mg_mcarlo2.cpp;port/hal/scene_mg_memory1.cpp;port/hal/scene_mg_memory2.cpp;port/hal/scene_mg_psycheout.cpp;port/hal/scene_mg_roulette.cpp;port/hal/scene_mg_slot3.cpp;port/hal/scene_mg_snowball.cpp;port/slice_box.txt;port/slice_flw.txt;port/slice_mem.txt;port/slice_mga361.txt;port/slice_mug.txt;port/slice_pgo.txt;port/slice_psy.txt;port/slice_s381.txt;port/tools/hostgen.py;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210a8c0	func_ov006_0210a8c0	_ZN12dScMgSlot1_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210a8c0	_ZN12dScMgSlot1_cD1Ev	4	port/CMakeLists.txt;port/hal/scene_mg_slot1.cpp;port/slice_s364.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210a900	func_ov006_0210a900	_ZN12dScMgSlot1_cD0Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210a900	_ZN12dScMgSlot1_cD0Ev	4	port/CMakeLists.txt;port/hal/scene_mg_slot1.cpp;port/slice_s364.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210a954	func_ov006_0210a954	_ZN12dScMgSlot3_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210a954	_ZN12dScMgSlot3_cD1Ev	3	port/hal/scene_mg_slot3.cpp;port/slice_mug.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210a9a8	func_ov006_0210a9a8	_ZN12dScMgSlot3_cD0Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210a9a8	_ZN12dScMgSlot3_cD0Ev	3	port/hal/scene_mg_slot3.cpp;port/slice_mug.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210aa10	func_ov006_0210aa10	_ZN12dScMgSlot3_c25OnAimedAtWithEggReturnVecEv	func	the one main-only spelling at the address	-	-	func_ov006_0210aa10	_ZN12dScMgSlot3_c25OnAimedAtWithEggReturnVecEv	3	port/hal/scene_mg_slot3.cpp;port/slice_mug.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210aa3c	func_ov006_0210aa3c	_ZN12dScMgSlot3_c16OnAimedAtWithEggEv	func	the one main-only spelling at the address	-	-	func_ov006_0210aa3c	_ZN12dScMgSlot3_c16OnAimedAtWithEggEv	3	port/hal/scene_mg_slot3.cpp;port/slice_mug.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210aa60	func_ov006_0210aa60	_ZN12dScMgSlot3_c9Virtual80Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210aa60	_ZN12dScMgSlot3_c9Virtual80Ev	4	port/CMakeLists.txt;port/hal/scene_mg_slot3.cpp;port/slice_mug.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210b314	func_ov006_0210b314	_ZN12dScMgSlot3_c13OnYoshiTryEatEi	func	the one main-only spelling at the address	-	-	func_ov006_0210b314	_ZN12dScMgSlot3_c13OnYoshiTryEatEi	3	port/hal/scene_mg_slot3.cpp;port/slice_mug.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210b648	func_ov006_0210b648	_ZN12dScMgSlot3_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_0210b648	_ZN12dScMgSlot3_c6RenderEv	4	port/hal/scene_mg_slot3.cpp;port/slice_mug.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgSlot3_SubObjUpdate_020c1f4c.cpp
ov006	0x0210bcb0	func_ov006_0210bcb0	_ZN12dScMgSlot3_c8BehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_0210bcb0	_ZN12dScMgSlot3_c8BehaviorEv	6	port/CMakeLists.txt;port/hal/scene_mg_slot3.cpp;port/slice_mug.txt;port/slice_s364.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgSlot3_StateDispatch.cpp
ov006	0x0210bdb0	func_ov006_0210bdb0	_ZN12dScMgSlot3_c13InitResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_0210bdb0	_ZN12dScMgSlot3_c13InitResourcesEv	4	port/CMakeLists.txt;port/hal/scene_mg_slot3.cpp;port/slice_mug.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210c120	func_ov006_0210c120	dScMgSlot3_c_classInit	func	the one main-only spelling at the address	-	-	func_ov006_0210c120	dScMgSlot3_c_classInit	3	port/hal/scene_mg_slot3.cpp;port/slice_mug.txt;port/unmatched/MgSlot3_SubObjCtor.cpp
ov006	0x0210c374	func_ov006_0210c374	_ZN12dScMgSlot1_c9betIcon_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_0210c374	_ZN12dScMgSlot1_c9betIcon_c6RenderEv	5	port/hal/scene_mg_slot1.cpp;port/slice_flw.txt;port/slice_pch.txt;port/slice_s364.txt;port/slice_wig.txt
ov006	0x0210c410	func_ov006_0210c410	_ZN12dScMgSlot1_c9betIcon_c8BehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_0210c410	_ZN12dScMgSlot1_c9betIcon_c8BehaviorEv	3	port/CMakeLists.txt;port/hal/scene_mg_slot1.cpp;port/slice_s364.txt
ov006	0x0210c4b8	func_ov006_0210c4b8	_ZN12dScMgSlot1_c19OnHitFromUnderneathEv	func	the one main-only spelling at the address	-	-	func_ov006_0210c4b8	_ZN12dScMgSlot1_c19OnHitFromUnderneathEv	3	port/hal/scene_mg_slot1.cpp;port/slice_s364.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210c4dc	func_ov006_0210c4dc	_ZN12dScMgSlot1_c15OnHitByMegaCharEv	func	the one main-only spelling at the address	-	-	func_ov006_0210c4dc	_ZN12dScMgSlot1_c15OnHitByMegaCharEv	3	port/hal/scene_mg_slot1.cpp;port/slice_s364.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210c674	func_ov006_0210c674	_ZN12dScMgSlot1_c13OnYoshiTryEatEi	func	the one main-only spelling at the address	-	-	func_ov006_0210c674	_ZN12dScMgSlot1_c13OnYoshiTryEatEi	3	port/hal/scene_mg_slot1.cpp;port/slice_s364.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210c6c0	_ZN3OAM7SECONDSE	_ZN12dScMgSlot1_c6RenderEv	mangled	one main-only spelling of the same kind	-	-	_ZN3OAM7SECONDSE	_ZN12dScMgSlot1_c6RenderEv	6	port/hal/scene_mg_slot1.cpp;port/ov006_minigame_scout.txt;port/ov006_player_map.txt;port/slice_bnp.txt;port/slice_s364.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210c9e0	func_ov006_0210c9e0	_ZN12dScMgSlot1_c8BehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_0210c9e0	_ZN12dScMgSlot1_c8BehaviorEv	5	port/fader_boot_map.txt;port/hal/scene_mg_slot1.cpp;port/slice_mug.txt;port/slice_s364.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210d1fc	func_ov006_0210d1fc	_ZN12dScMgSlot1_c13InitResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_0210d1fc	_ZN12dScMgSlot1_c13InitResourcesEv	4	port/CMakeLists.txt;port/hal/scene_mg_slot1.cpp;port/slice_s364.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210d6b8	func_ov006_0210d6b8	dScMgSlot1_c_classInit	func	the one main-only spelling at the address	-	-	func_ov006_0210d6b8	dScMgSlot1_c_classInit	3	port/CMakeLists.txt;port/hal/scene_mg_slot1.cpp;port/slice_s364.txt
ov006	0x0210d740	func_ov006_0210d740	_ZN16dScMgSmartball_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210d740	_ZN16dScMgSmartball_cD1Ev	3	port/hal/scene_mg.cpp;port/slice_smb.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210d7e0	func_ov006_0210d7e0	_ZN16dScMgSmartball_cD0Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210d7e0	_ZN16dScMgSmartball_cD0Ev	4	port/hal/scene_mg.cpp;port/slice_smb.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgSmartball_Faces.cpp
ov006	0x0210ddf0	func_ov006_0210ddf0	_ZN19cMgSmartball_wing_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_0210ddf0	_ZN19cMgSmartball_wing_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x0210e014	func_ov006_0210e014	_ZN19cMgSmartball_wing_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_0210e014	_ZN19cMgSmartball_wing_c12SaveSnapshotEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x0210e098	func_ov006_0210e098	_ZN19cMgSmartball_wing_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_0210e098	_ZN19cMgSmartball_wing_c14RestoreInitialEv	3	port/hal/scene_mg.cpp;port/ov034_syms.txt;port/slice_smb.txt
ov006	0x0210e364	func_ov006_0210e364	_ZN25cMgSmartball_pushswitch_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_0210e364	_ZN25cMgSmartball_pushswitch_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x0210e3e8	func_ov006_0210e3e8	_ZN25cMgSmartball_pushswitch_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_0210e3e8	_ZN25cMgSmartball_pushswitch_c12SaveSnapshotEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x0210e460	func_ov006_0210e460	_ZN25cMgSmartball_pushswitch_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_0210e460	_ZN25cMgSmartball_pushswitch_c14RestoreInitialEv	3	port/hal/scene_mg.cpp;port/ov034_syms.txt;port/slice_smb.txt
ov006	0x0210e4f4	func_ov006_0210e4f4	_ZN20cMgSmartball_board_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_0210e4f4	_ZN20cMgSmartball_board_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x0210f564	func_ov006_0210f564	_ZN20cMgSmartball_board_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_0210f564	_ZN20cMgSmartball_board_c12SaveSnapshotEv	2	port/hal/scene_mg.cpp;port/unmatched/MgSmartball_Faces.cpp
ov006	0x0210f914	func_ov006_0210f914	_ZN20cMgSmartball_board_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_0210f914	_ZN20cMgSmartball_board_c14RestoreInitialEv	3	port/hal/scene_mg.cpp;port/ov034_syms.txt;port/slice_smb.txt
ov006	0x0210ff1c	func_ov006_0210ff1c	_ZN19cMgSmartball_slot_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_0210ff1c	_ZN19cMgSmartball_slot_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x021100a8	func_ov006_021100a8	_ZN19cMgSmartball_slot_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_021100a8	_ZN19cMgSmartball_slot_c12SaveSnapshotEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02110154	_ZN6Player7ST_WAITE	_ZN19cMgSmartball_slot_c14RestoreInitialEv	mangled	one main-only spelling of the same kind	-	ov002:0x02110154	_ZN6Player7ST_WAITE	_ZN19cMgSmartball_slot_c14RestoreInitialEv	6	port/hal/cxx_aliases.cpp;port/hal/scene_mg.cpp;port/ov006_player_map.txt;port/ov034_syms.txt;port/slice_smb.txt;port/unmatched/MgSmartball_SlotRestore.cpp
ov006	0x02110244	_ZN6Player6ST_OWLE	func_ov006_02110244	mangled	the one main-only spelling at the address	-	ov002:0x02110244	_ZN6Player6ST_OWLE	func_ov006_02110244	3	port/ov006_player_map.txt;port/slice_smb.txt;port/slice_w1l5.txt
ov006	0x021104c0	func_ov006_021104c0	_ZN21cMgSmartball_pakkun_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_021104c0	_ZN21cMgSmartball_pakkun_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x021106b4	func_ov006_021106b4	_ZN21cMgSmartball_pakkun_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_021106b4	_ZN21cMgSmartball_pakkun_c12SaveSnapshotEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02110850	func_ov006_02110850	_ZN21cMgSmartball_pakkun_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_02110850	_ZN21cMgSmartball_pakkun_c14RestoreInitialEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02110928	func_ov006_02110928	_ZN20cMgSmartball_dokan_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_02110928	_ZN20cMgSmartball_dokan_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02110a20	func_ov006_02110a20	_ZN20cMgSmartball_dokan_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_02110a20	_ZN20cMgSmartball_dokan_c12SaveSnapshotEv	3	port/CMakeLists.txt;port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02110bb4	func_ov006_02110bb4	_ZN20cMgSmartball_dokan_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_02110bb4	_ZN20cMgSmartball_dokan_c14RestoreInitialEv	3	port/hal/scene_mg.cpp;port/slice_smb.txt;port/tools/aritycheck_plainfunc_baseline.txt
ov006	0x0211102c	func_ov006_0211102c	_ZN24cMgSmartball_propeller_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_0211102c	_ZN24cMgSmartball_propeller_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02111144	START_INTRO_MINIMAP_ZOOM	_ZN24cMgSmartball_propeller_c12SaveSnapshotEv	plain	the one main-only spelling at the address	-	-	START_INTRO_MINIMAP_ZOOM	_ZN24cMgSmartball_propeller_c12SaveSnapshotEv	3	port/hal/scene_mg.cpp;port/ov006_player_map.txt;port/slice_smb.txt
ov006	0x021111f0	func_ov006_021111f0	_ZN24cMgSmartball_propeller_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_021111f0	_ZN24cMgSmartball_propeller_c14RestoreInitialEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02111268	func_ov006_02111268	_ZN21cMgSmartball_spring_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_02111268	_ZN21cMgSmartball_spring_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x0211134c	func_ov006_0211134c	_ZN21cMgSmartball_spring_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_0211134c	_ZN21cMgSmartball_spring_c12SaveSnapshotEv	3	port/hal/scene_mg.cpp;port/hal/sub_screen.cpp;port/slice_smb.txt
ov006	0x02111560	func_ov006_02111560	_ZN21cMgSmartball_spring_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_02111560	_ZN21cMgSmartball_spring_c14RestoreInitialEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02111654	func_ov006_02111654	_ZN18cMgSmartball_ana_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_02111654	_ZN18cMgSmartball_ana_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x021116f0	func_ov006_021116f0	_ZN18cMgSmartball_ana_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_021116f0	_ZN18cMgSmartball_ana_c12SaveSnapshotEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02111750	func_ov006_02111750	_ZN18cMgSmartball_ana_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_02111750	_ZN18cMgSmartball_ana_c14RestoreInitialEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x021117bc	func_ov006_021117bc	_ZN21cMgSmartball_kinoko_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_021117bc	_ZN21cMgSmartball_kinoko_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x0211192c	func_ov006_0211192c	_ZN21cMgSmartball_kinoko_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_0211192c	_ZN21cMgSmartball_kinoko_c12SaveSnapshotEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02111b20	func_ov006_02111b20	_ZN21cMgSmartball_kinoko_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_02111b20	_ZN21cMgSmartball_kinoko_c14RestoreInitialEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02113e54	func_ov006_02113e54	_ZN19cMgSmartball_ball_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_02113e54	_ZN19cMgSmartball_ball_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02113f1c	func_ov006_02113f1c	_ZN19cMgSmartball_ball_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_02113f1c	_ZN19cMgSmartball_ball_c12SaveSnapshotEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02114458	func_ov006_02114458	_ZN19cMgSmartball_ball_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_02114458	_ZN19cMgSmartball_ball_c14RestoreInitialEv	3	port/hal/scene_mg.cpp;port/slice_smb.txt;port/tools/battery.py
ov006	0x02114720	func_ov006_02114720	_ZN21cMgSmartball_object_c6UpdateEv	func	the one main-only spelling at the address	-	-	func_ov006_02114720	_ZN21cMgSmartball_object_c6UpdateEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02114724	func_ov006_02114724	_ZN21cMgSmartball_object_c12SaveSnapshotEv	func	the one main-only spelling at the address	-	-	func_ov006_02114724	_ZN21cMgSmartball_object_c12SaveSnapshotEv	2	port/hal/scene_mg.cpp;port/slice_smb.txt
ov006	0x02114738	func_ov006_02114738	_ZN21cMgSmartball_object_c14RestoreInitialEv	func	the one main-only spelling at the address	-	-	func_ov006_02114738	_ZN21cMgSmartball_object_c14RestoreInitialEv	5	port/hal/scene_mg.cpp;port/ov034_syms.txt;port/slice_smb.txt;port/tools/aritycheck_plainfunc_baseline.txt;port/unmatched/MgSmartball_SlotRestore.cpp
ov006	0x021147ac	func_ov006_021147ac	_ZN16dScMgSmartball_c8OnPushedEv	func	the one main-only spelling at the address	-	-	func_ov006_021147ac	_ZN16dScMgSmartball_c8OnPushedEv	3	port/hal/scene_mg.cpp;port/slice_smb.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x021173c8	func_ov006_021173c8	_ZN16dScMgSmartball_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_021173c8	_ZN16dScMgSmartball_c6RenderEv	3	port/hal/scene_mg.cpp;port/slice_smb.txt;port/unmatched/MgSmartball_Traps.cpp
ov006	0x02118488	func_ov006_02118488	_ZN16dScMgSmartball_c8BehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_02118488	_ZN16dScMgSmartball_c8BehaviorEv	7	port/CMakeLists.txt;port/hal/scene_mg.cpp;port/slice_smb.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgSmartball_Faces.cpp;port/unmatched/MgSmartball_HostAbi.h;port/unmatched/MgSmartball_Traps.cpp
ov006	0x02118a8c	func_ov006_02118a8c	_ZN16dScMgSmartball_c13OnYoshiTryEatEi	func	the one main-only spelling at the address	-	-	func_ov006_02118a8c	_ZN16dScMgSmartball_c13OnYoshiTryEatEi	7	port/CMakeLists.txt;port/hal/scene_mg.cpp;port/slice_smb.txt;port/tools/aritycheck_plainfunc_baseline.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgSmartball_Slot18.cpp;port/unmatched/MgSmartball_SlotRestore.cpp
ov006	0x02118ae4	func_ov006_02118ae4	_ZN16dScMgSmartball_c9Virtual7CEv	func	the one main-only spelling at the address	-	-	func_ov006_02118ae4	_ZN16dScMgSmartball_c9Virtual7CEv	4	port/hal/scene_mg.cpp;port/slice_smb.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgSmartball_Traps.cpp
ov006	0x02118b70	func_ov006_02118b70	_ZN16dScMgSmartball_c13InitResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_02118b70	_ZN16dScMgSmartball_c13InitResourcesEv	4	port/hal/scene_mg.cpp;port/slice_smb.txt;port/unmatched/MgSmartball_Faces.cpp;port/unmatched/MgSmartball_Traps.cpp
ov006	0x0211944c	func_ov006_0211944c	_ZN16dScMgSmartball_c21AfterCleanupResourcesEj	func	the one main-only spelling at the address	-	-	func_ov006_0211944c	_ZN16dScMgSmartball_c21AfterCleanupResourcesEj	4	port/hal/scene_mg.cpp;port/slice_smb.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgSmartball_Traps.cpp
ov006	0x02119824	MgBingoBallSlotsShot_Spawn	dScMgSmartball_c_classInit	plain	one main-only spelling of the same kind	-	-	MgBingoBallSlotsShot_Spawn	dScMgSmartball_c_classInit	6	port/CMakeLists.txt;port/hal/scene_boot.cpp;port/hal/scene_mg.cpp;port/slice_s364.txt;port/slice_smb.txt;port/tools/inferred_stub_adjudicated.txt
