path	tier	module	rtti_class	class_names	evidence	funcs_in_file	cpp_marker	has_header	extern_ZTV	blockers
src/func_ov002_020ef3ec.c	PURE-C	ov002				1		None		-
src/func_ov002_020ef3f0.c	PURE-C	ov002				1		None		-
src/func_ov002_020ef408.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020ef57c.c	PURE-C	ov002				1		None		-
src/func_ov002_020ef670.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020efa44.c	PURE-C	ov002				1		None		-
src/func_ov002_020efbdc.c	PURE-C	ov002				1		None		-
src/func_ov002_020efcf4.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020efe68.c	PURE-C	ov002				1		None		-
src/func_ov002_020efe7c.c	PURE-C	ov002				1		None		-
src/func_ov002_020efe9c.c	PURE-C	ov002				1		None		-
src/func_ov002_020efebc.c	PURE-C	ov002				1		None		-
src/func_ov002_020efedc.c	PURE-C	ov002				1		None		-
src/func_ov002_020effb8.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f02c8.c	PURE-C	ov002				1		None		-
src/func_ov002_020f030c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f035c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f051c.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f05f4.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f0918.c	PURE-C	ov002				1		None		-
src/func_ov002_020f0e54.c	PURE-C	ov002				1		None		-
src/func_ov002_020f1578.c	PURE-C	ov002				1		None		-
src/func_ov002_020f15b8.c	PURE-C	ov002				1		None		-
src/func_ov002_020f1c20.c	PURE-C	ov002				1		None		-
src/func_ov002_020f1fcc.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f20f4.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f2210.c	PURE-C	ov002				1		None		-
src/func_ov002_020f237c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f23d0.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f23f0.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2630.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f26c4.c	PURE-C	ov002				1		None		-
src/func_ov002_020f26d4.c	PURE-C	ov002				1		None		-
src/func_ov002_020f26e0.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f2790.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f27e8.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2958.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2984.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2990.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f2a48.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2a68.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2a78.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2a88.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2aec.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f2bf4.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f2d0c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2d70.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2e30.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2ea0.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2eac.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f2f18.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2f64.c	PURE-C	ov002				1		None		-
src/func_ov002_020f2f9c.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f30d4.c	PURE-C	ov002				1		None		-
src/func_ov002_020f30f8.c	PURE-C	ov002				1		None		-
src/func_ov002_020f32e4.c	PURE-C	ov002				1		None		-
src/func_ov002_020f335c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f340c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f34bc.c	PURE-C	ov002				1		None		-
src/func_ov002_020f35e4.c	PURE-C	ov002				1		None		-
src/func_ov002_020f378c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f37fc.c	PURE-C	ov002				1		None		-
src/func_ov002_020f3828.c	PURE-C	ov002				1		None		-
src/func_ov002_020f3954.c	PURE-C	ov002				1		None		-
src/func_ov002_020f396c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f39ec.c	PURE-C	ov002				1		None		-
src/func_ov002_020f3ae8.c	PURE-C	ov002				1		None		-
src/func_ov002_020f3ba0.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f3d38.c	PURE-C	ov002				1		None		-
src/func_ov002_020f40fc.c	PURE-C	ov002				1		None		-
src/func_ov002_020f4710.c	PURE-C	ov002				1		None		-
src/func_ov002_020f4a2c.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f4d70.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5328.c	PURE-C	ov002				1		None		-
src/func_ov002_020f55b4.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5678.c	PURE-C	ov002				1		None		-
src/func_ov002_020f569c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f57c0.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5894.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5a6c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5a94.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f5ad4.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5b24.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5b7c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5b80.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5b84.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5b88.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5b8c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5b98.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5bcc.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5bf4.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5c40.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5c88.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5cd0.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5d34.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5e18.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5e38.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5e58.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5e78.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5e98.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5eb8.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5ed8.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5ee4.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5ef0.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5efc.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5f60.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f5f8c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5fb8.c	PURE-C	ov002				1		None		-
src/func_ov002_020f5fe4.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f63a0.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f63d4.c	PURE-C	ov002				1		None		-
src/func_ov002_020f63f8.c	PURE-C	ov002				1		None		-
src/func_ov002_020f6424.c	PURE-C	ov002				1		None		-
src/func_ov002_020f6448.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f64ac.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f6514.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f65b8.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f65ec.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f6a50.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f6a9c.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f6ab8.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f6ae4.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f6b28.c	PURE-C	ov002				1		None		-
src/func_ov002_020f6b4c.c	PURE-C	ov002				1		None		-
src/func_ov002_020f6bc0.c	PURE-C	ov002				1		None		-
src/func_ov002_020f6c24.c	PURE-C	ov002				1		None		-
src/func_ov002_020f6c34.c	PURE-C	ov002				1		None		-
src/func_ov002_020f6c60.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f6e48.c	PURE-C	ov002				1		None		-
src/func_ov002_020f6f48.c	PURE-C	ov002				1		None		-
src/func_ov002_020f7020.c	PURE-C	ov002				1		None		-
src/func_ov002_020f7038.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f71c4.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f72bc.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f7384.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f7410.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f7538.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f7780.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f79c0.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f7bb8.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f8838.c	PURE-C					0		None		NONMATCHING-draft;not-in-delinks
src/func_ov002_020f8848.c	PURE-C					0		None		NONMATCHING-draft;not-in-delinks
src/func_ov002_020f88ec.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f897c.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f8b24.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020f9468.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020fea4c.c	PURE-C	ov002				1		None		-
src/func_ov002_020fea68.c	PURE-C	ov002				1		None		-
src/_ZN8dM3dGLinD2Ev.cpp	CPP	ov002				1		None		-
src/func_ov002_020fec94.c	WEAK-refs-only	ov002				1		None		-
src/func_ov002_020fed18.c	PURE-C	ov002				1		None		-
src/func_ov002_020fed7c.c	PURE-C	ov002				1		None		-
src/func_ov003_020ad6ec.c	PURE-C	ov003				1		None		-
src/func_ov003_020adec0.c	WEAK-refs-only	ov003				1		None		-
src/func_ov003_020adf50.c	WEAK-refs-only	ov003				1		None		-
src/func_ov003_020ae0b0.c	WEAK-refs-only	ov003				1		None		-
src/func_ov003_020ae1a4.c	PURE-C	ov003				1		None		-
src/func_ov003_020ae238.c	WEAK-refs-only	ov003				1		None		-
src/func_ov003_020ae358.c	WEAK-refs-only					0		None		NONMATCHING-draft;not-in-delinks
src/func_ov003_020b060c.c	PURE-C	ov003				1		None		-
src/func_ov003_020b0730.c	WEAK-refs-only	ov003				1		None		-
src/func_ov004_020ad660.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 35 @0x20ad660	1		True		-
src/func_ov004_020ad6f4.c	PURE-C	ov004				1		None		-
src/func_ov004_020ad6fc.c	PURE-C	ov004				1		None		-
src/func_ov004_020ad79c.c	PURE-C	ov004				1		None		-
src/func_ov004_020ad878.c	PURE-C	ov004				1		None		-
src/func_ov004_020ad8b8.c	PURE-C	ov004				1		None		-
src/func_ov004_020ad90c.c	PURE-C	ov004				1		None		-
src/func_ov004_020ada20.c	PURE-C	ov004				1		None		-
src/func_ov004_020adafc.c	PURE-C	ov004				1		None		-
src/func_ov004_020adb1c.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020adbc0.c	PURE-C	ov004				1		None		-
src/func_ov004_020adbe0.c	PURE-C	ov004				1		None		-
src/func_ov004_020adc00.c	PURE-C	ov004				1		None		-
src/func_ov004_020adc1c.c	PURE-C	ov004				1		None		-
src/func_ov004_020adc3c.c	PURE-C	ov004				1		None		-
src/func_ov004_020adc4c.c	PURE-C	ov004				1		None		-
src/func_ov004_020adc68.c	PURE-C	ov004				1		None		-
src/func_ov004_020adc74.c	PURE-C	ov004				1		None		-
src/func_ov004_020adc80.c	PURE-C	ov004				1		None		-
src/func_ov004_020addcc.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020adeb0.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020adf70.c	PURE-C	ov004				1		None		-
src/func_ov004_020adfc4.c	PURE-C	ov004				1		None		-
src/func_ov004_020ae03c.c	P2-vtable-only	ov004	dScMgBase_c::graphCallback_c	dScMgBase_c	vtable dScMgBase_c::graphCallback_c slot 3 @0x20ae03c	1		True		-
src/func_ov004_020ae06c.c	P2-vtable-only	ov004	dScMgBase_c::graphCallback_c	dScMgBase_c	vtable dScMgBase_c::graphCallback_c slot 2 @0x20ae06c	1		True		-
src/func_ov004_020ae0a4.c	P2-vtable-only	ov004	dScMgBase_c::graphCallback_c	dScMgBase_c	vtable dScMgBase_c::graphCallback_c slot 1 @0x20ae0a4	1		True		-
src/func_ov004_020ae0d4.c	P2-vtable-only	ov004	dScMgBase_c::graphCallback_c	dScMgBase_c	vtable dScMgBase_c::graphCallback_c slot 0 @0x20ae0d4	1		True		-
src/func_ov004_020ae104.c	PURE-C	ov004				1		None		-
src/func_ov004_020ae198.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 22 @0x20ae198	1		True		-
src/func_ov004_020ae1a0.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 23 @0x20ae1a0	1		True		-
src/func_ov004_020ae1a8.c	PURE-C	ov004				1		None		-
src/func_ov004_020ae1cc.c	PURE-C	ov004				1		None		-
src/func_ov004_020ae1f0.c	PURE-C	ov004				1		None		-
src/func_ov004_020ae20c.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020ae274.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020ae330.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020ae3b4.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 34 @0x20ae3b4	1		True		-
src/func_ov004_020af5e0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b04c0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b04d0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b04e0.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 26 @0x20b04e0	1		True		-
src/func_ov004_020b0a38.c	PURE-C	ov004				1		None		-
src/func_ov004_020b0a54.c	PURE-C	ov004				1		None		-
src/func_ov004_020b0b1c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b0cac.c	PURE-C	ov004				1		None		-
src/func_ov004_020b0d30.c	PURE-C	ov004				1		None		-
src/func_ov004_020b0d8c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b0de0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b14f0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1710.c	PURE-C	ov004				1		None		-
src/func_ov004_020b19f0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1a5c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1aec.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1b08.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1b40.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1b78.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1ba0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1bc8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1c68.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1cf0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1d60.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1de8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1e34.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1e44.c	PURE-C	ov004				1		None		-
src/func_ov004_020b1ea4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b2444.c	PURE-C	ov004				1		None		-
src/func_ov004_020b2574.c	PURE-C	ov004				1		None		-
src/func_ov004_020b265c.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 33 @0x20b265c	1		True		-
src/func_ov004_020b27f4.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 32 @0x20b27f4	1		True		-
src/func_ov004_020b2880.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 31 @0x20b2880	1		True		-
src/func_ov004_020b290c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b2980.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b298c.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 21 @0x20b298c	1		True		-
src/func_ov004_020b2990.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 20 @0x20b2990	1		True		-
src/func_ov004_020b2994.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 19 @0x20b2994	1		True		-
src/func_ov004_020b299c.c	P2-vtable-only	ov004	dScMgBase_c	dScMgBase_c	vtable dScMgBase_c slot 18 @0x20b299c	1		True		-
src/func_ov004_020b2adc.c	S1-stores-rom-vptr	ov004			stores _ZTV8dScene_c	1		None	_ZTV8dScene_c	-
src/func_ov004_020b2c58.c	PURE-C	ov004				1		None		-
src/func_ov004_020b2c7c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b2c80.c	PURE-C	ov004				1		None		-
src/func_ov004_020b2c84.c	PURE-C	ov004				1		None		-
src/func_ov004_020b2cb8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b3194.c	PURE-C	ov004				1		None		-
src/func_ov004_020b35d8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b3698.c	PURE-C	ov004				1		None		-
src/func_ov004_020b369c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b37f0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b3834.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b3888.c	PURE-C	ov004				1		None		-
src/func_ov004_020b38ac.c	PURE-C	ov004				1		None		-
src/func_ov004_020b39a4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b3c58.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b3c9c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b3cb8.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b3e9c.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b40ac.c	PURE-C	ov004				1		None		-
src/func_ov004_020b40c0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b410c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b4214.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b422c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b42c0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b433c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b4360.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b45c0.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b484c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b49b8.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b49e4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b49f0.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b4a1c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b4a28.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b4a40.c	PURE-C	ov004				1		None		-
src/func_ov004_020b4a4c.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b4a64.c	PURE-C	ov004				1		None		-
src/func_ov004_020b4a70.c	PURE-C	ov004				1		None		-
src/func_ov004_020b4a7c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b4aa0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b4aa4.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b4b84.c	PURE-C	ov004				1		None		-
src/func_ov004_020b4c30.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b4cc4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b4d50.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b4dfc.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b4e78.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b4f44.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b4ff0.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b506c.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b5108.c	PURE-C	ov004				1		None		-
src/func_ov004_020b51e4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b51f0.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b52b8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b5334.c	PURE-C	ov004				1		None		-
src/func_ov004_020b5368.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b53f0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b56c8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b5d74.c	PURE-C	ov004				1		None		-
src/func_ov004_020b5dd4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b5e40.c	PURE-C	ov004				1		None		-
src/func_ov004_020b5ed0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b612c.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b6324.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b63a0.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b6430.c	PURE-C	ov004				1		None		-
src/func_ov004_020b653c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b65e4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b66d4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b67bc.c	PURE-C	ov004				1		None		-
src/func_ov004_020b67e0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b67e4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b67e8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b67f8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b6808.c	PURE-C	ov004				1		None		-
src/func_ov004_020b682c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b68e8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b6948.c	PURE-C	ov004				1		None		-
src/func_ov004_020b6ad8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b6b40.c	PURE-C	ov004				1		None		-
src/func_ov004_020b6c10.c	PURE-C	ov004				1		None		-
src/func_ov004_020b6c9c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b6d6c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b6ddc.c	PURE-C	ov004				1		None		-
src/func_ov004_020b6f14.c	PURE-C	ov004				1		None		-
src/func_ov004_020b6f88.c	PURE-C	ov004				1		None		-
src/func_ov004_020b7020.c	PURE-C	ov004				1		None		-
src/func_ov004_020b70b4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b724c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b743c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b7460.c	PURE-C	ov004				1		None		-
src/func_ov004_020b75e4.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b7744.c	PURE-C	ov004				1		None		-
src/func_ov004_020b7854.c	PURE-C	ov004				1		None		-
src/func_ov004_020b798c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b79b0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b7b20.c	PURE-C	ov004				1		None		-
src/func_ov004_020b7b90.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b7c04.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b7e38.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b7f5c.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b8098.c	WEAK-refs-only	ov004				1		None		-
src/func_ov004_020b81f8.c	PURE-C	ov004				1		None		-
src/func_ov004_020b83ac.c	PURE-C	ov004				1		None		-
src/func_ov004_020b853c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b8688.c	PURE-C	ov004				1		None		-
src/func_ov004_020b8a70.c	PURE-C	ov004				1		None		-
src/func_ov004_020b8a8c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b8c18.c	P2-vtable-only	ov004	dMgPsOpt_c::TouchIcon_c	dMgPsOpt_c	vtable dMgPsOpt_c::TouchIcon_c slot 1 @0x20b8c18	1		False		no-header:dMgPsOpt_c
src/func_ov004_020b8dc0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b8ee0.c	PURE-C	ov004				1		None		-
src/func_ov004_020b91fc.c	PURE-C	ov004				1		None		-
src/func_ov004_020b9220.c	PURE-C	ov004				1		None		-
src/func_ov004_020b9280.c	PURE-C	ov004				1		None		-
src/func_ov004_020b929c.c	PURE-C	ov004				1		None		-
src/func_ov004_020b92c4.c	PURE-C	ov004				1		None		-
src/func_ov004_020b9430.c	PURE-C	ov004				1		None		-
src/func_ov005_020bffc8.c	PURE-C	ov005				1		None		-
src/func_ov005_020bfff4.c	PURE-C	ov005				1		None		-
src/func_ov005_020c0010.c	PURE-C	ov005				1		None		-
src/func_ov005_020c0030.c	PURE-C	ov005				1		None		-
src/func_ov005_020c007c.c	PURE-C	ov005				1		None		-
src/func_ov005_020c00b4.c	PURE-C	ov005				1		None		-
src/func_ov005_020c00e4.c	PURE-C	ov005				1		None		-
src/func_ov005_020c06cc.c	PURE-C	ov005				1		None		-
src/func_ov005_020c0f38.c	WEAK-refs-only	ov005				1		None		-
src/func_ov005_020c1130.c	WEAK-refs-only	ov005				1		None		-
src/func_ov005_020c1688.c	WEAK-refs-only	ov005				1		None		-
