actor_id	profile_id	profile_id_source	debug_string_address	candidate_ordinal	registry_candidate_count	overlay_ambiguous	overlay	profile_address	current_profile_name	proposed_profile_name	descriptor_layout	profile_index	profile_index_matches_actor_id	execute_order	draw_order	group_flags	group_flags_evidence	actor_flags	clip_offset_y	clip_radius	clip_distance	far_distance	factory_module	factory_address	current_factory_name	current_factory_file	proposed_factory_name	factory_shape	alloc_size	installed_vtable	class_name	class_name_source	proposed_factory_collision	class_filename_candidate	tu_start	tu_end	profile_rename_recommended	factory_rename_recommended	recommendation_evidence
36	C1_TRAP	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f958	2	2	True	ov035	0x02112ac0	data_ov035_02112ac0	g_profile_C1_TRAP	actor_profile_0x1c	121	False	121	244		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00060000	0x00250000	0x01000000	0x00000000	ov035	0x0211168c	func_ov035_0211168c	src/func_ov035_0211168c.c	daObjCtMecha10_c_classInit	new_plus_inlined_ctor	0x00000330	0x02112b00	daObjCtMecha10_c	SM64DS RTTI ov035:0x02112a84	ov035:0x0211165c;ov035:0x0211168c;ov035:0x021116bc	d_a_obj_ct_mecha10.cpp	0x21111a0	0x21116ec	no	no	not_apply=overlay_multiplexed_registry_pointer+global_classinit_name_collision
37	C1_HIKARI	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fd68	1	1	False	ov010	0x02112b84	LightBeam_SpawnInfo	g_profile_C1_HIKARI	actor_profile_0x1c	37	True	37	324		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00000000	0x007d0000	0x00fa0000	0x00000000	ov010	0x02111dd0	LightBeam_Spawn	src/LightBeam_Spawn.c	daObjC1Hikari_c_classInit	new_plus_inlined_ctor	0x0000016c	0x02112ba8	daObjC1Hikari_c	SM64DS RTTI ov010:0x02112b64		d_a_obj_c1_hikari.cpp	0x21119d0	0x2111e10	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
38	C1_PEACH	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fb70	1	1	False	ov010	0x02112c44	PeachPainting_SpawnInfo	g_profile_C1_PEACH	actor_profile_0x1c	38	True	38	325		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00001000	0x00000000	0x00000000	ov010	0x02112004	PeachPainting_Spawn	src/PeachPainting_Spawn.c	daObjC1Peach_c_classInit	new_plus_inlined_ctor	0x00000128	0x02112c68	daObjC1Peach_c	SM64DS RTTI ov010:0x02112c24		d_a_obj_c1_peach.cpp	0x2111e10	0x211203c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
39	BOMB_SEESAW	symbols/actor_debug_names.tsv (literal ROM string table)	0x020902b4	1	1	False	ov095	0x02137484	SeesawBob_SpawnInfo	g_profile_BOMB_SEESAW	actor_profile_0x1c	39	True	39	173		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00400000	0x01000000	0x00000000	ov095	0x02135f94	SeesawBob_Spawn	src/SeesawBob_Spawn.c	daObjSeesaw_c_classInit	new_plus_inlined_ctor	0x00000328	0x021374fc	daObjSeesaw_c	SM64DS RTTI ov095:0x021373c0	ov095:0x02135ea4;ov095:0x02135ed4;ov095:0x02135f04;ov095:0x02135f34;ov095:0x02135f64;ov095:0x02135f94;ov095:0x02135fc4	d_a_obj_seesaw.cpp	0x2135700	0x2135ff4	yes	no	not_apply=global_classinit_name_collision
40	SWITCHDOOR	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fffc	1	1	False	ov014	0x021145e4	daObjBSwdoor_c_SpawnInfo	g_profile_SWITCHDOOR	actor_profile_0x1c	40	True	40	137		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00120000	0x00400000	0x01000000	0x00000000	ov014	0x021112cc	daObjBSwdoor_c_Spawn	src/daObjBSwdoor_c_Spawn.c	daObjBSwdoor_c_classInit	new_plus_inlined_ctor	0x00000324	0x02114608	daObjBSwdoor_c	SM64DS RTTI ov014:0x021145b8		d_a_obj_b_swdoor.cpp	0x21111a0	0x2111308	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
41	WANWAN_SHUTTER	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090698	1	1	False	ov014	0x0211488c	ChainChompFence_SpawnInfo	g_profile_WANWAN_SHUTTER	actor_profile_0x1c	41	True	41	68		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00100000	0x00800000	0x02000000	0x00000000	ov014	0x0211307c	ChainChompFence_Spawn	src/ChainChompFence_Spawn.c	daObjWanwanShutter_c_classInit	new_plus_inlined_ctor	0x00000320	0x021148b0	daObjWanwanShutter_c	SM64DS RTTI ov014:0x02114868		d_a_obj_wanwan_shutter.cpp	0x2112e0c	0x21130ac	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
42	BK_BILLBOARD	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090468	1	1	False	ov015	0x0211433c	PoleBillboard_SpawnInfo	g_profile_BK_BILLBOARD	actor_profile_0x1c	42	True	42	195		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00010000	0x00000000	0x00000000	ov015	0x021112dc	PoleBillboard_Spawn	src/PoleBillboard_Spawn.c	daObjBkBillboard_c_classInit	new_plus_inlined_ctor	0x00000124	0x02114360	daObjBkBillboard_c	SM64DS RTTI ov015:0x02114318		d_a_obj_bk_billboard.cpp	0x21111a0	0x2111314	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
43	BK_KILLER_DAI	symbols/actor_debug_names.tsv (literal ROM string table)	0x020905a8	1	1	False	ov079	0x02127f94	BillBlaster_SpawnInfo	g_profile_BK_KILLER_DAI	actor_profile_0x1c	43	True	43	196		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00200000	0x01000000	0x00000000	ov079	0x021271b4	BillBlaster_Spawn	src/BillBlaster_Spawn.c	daObjBkKillerdai_c_classInit	new_plus_inlined_ctor	0x00000324	0x02127fb8	daObjBkKillerdai_c	SM64DS RTTI ov079:0x02127f70		d_a_obj_bk_killerdai.cpp	0x2126dbc	0x21271e4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
44	BK_BOTAOSI	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090008	1	1	False	ov015	0x021143fc	KnockDownPlank_SpawnInfo	g_profile_BK_BOTAOSI	actor_profile_0x1c	44	True	44	197		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x01000000	0x01000000	0x01000000	ov015	0x02111b68	KnockDownPlank_Spawn	src/KnockDownPlank_Spawn.c	daObjBk_Botaosi_c_classInit	new_plus_inlined_ctor	0x0000039c	0x02114420	daObjBk_Botaosi_c	SM64DS RTTI ov015:0x021143dc		d_a_obj_bk_botaosi.cpp	0x2111314	0x2111ba0	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
45	BK_DOWN_B	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fd80	1	1	False	ov015	0x021148b8	daObjBk_Fall_Block_c_SpawnInfo	g_profile_BK_DOWN_B	actor_profile_0x1c	45	True	45	198		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x000f0000	0x01000000	0x00000000	ov015	0x02112dd0	daObjBk_Fall_Block_c_Spawn	src/daObjBk_Fall_Block_c_Spawn.c	daObjBk_Fall_Block_c_classInit	new_plus_inlined_ctor	0x0000034c	0x021148dc	daObjBk_Fall_Block_c	SM64DS RTTI ov015:0x02114868		d_a_obj_bk_fall_block.cpp	0x2112cf4	0x2112e0c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
46	BK_FUTA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f898	1	1	False	ov002	0x02108a94	FortressTowerWall_SpawnInfo	g_profile_BK_FUTA	actor_profile_0x1c	46	True	46	199		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x000c8000	0x01800000	0x01800000	ov002	0x020b406c	FortressTowerWall_Spawn	src/FortressTowerWall_Spawn.c	daObjBlockL_c_classInit	new_plus_inlined_ctor	0x00000330	0x02108adc	daObjBlockL_c	SM64DS RTTI ov002:0x021089f8	ov002:0x020b406c;ov002:0x020b409c;ov002:0x020b40cc;ov002:0x020b40fc;ov002:0x020b412c	d_a_obj_block_l.cpp	0x20b35a0	0x20b415c	yes	no	not_apply=global_classinit_name_collision
47	BK_KABE01	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fd8c	1	1	False	ov079	0x0212808c	FortressWall_SpawnInfo	g_profile_BK_KABE01	actor_profile_0x1c	47	True	47	200		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00001000	0x00000000	0x00000000	ov079	0x0212757c	FortressWall_Spawn	src/FortressWall_Spawn.c	daObjBk_Kabe_c_classInit	new_plus_inlined_ctor	0x00000324	0x021280b0	daObjBk_Kabe_c	SM64DS RTTI ov079:0x02128038	ov079:0x0212757c;ov079:0x021275ac	d_a_obj_bk_kabe.cpp	0x21271e4	0x21275dc	yes	no	not_apply=global_classinit_name_collision
48	BK_KABE00	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fd98	1	1	False	ov079	0x02128070	FortressWallBreakable_SpawnInfo	g_profile_BK_KABE00	actor_profile_0x1c	48	True	48	201		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00001000	0x00000000	0x00000000	ov079	0x021275ac	FortressWallBreakable_Spawn	src/FortressWallBreakable_Spawn.c	daObjBk_Kabe_c_classInit	new_plus_inlined_ctor	0x00000324	0x021280b0	daObjBk_Kabe_c	SM64DS RTTI ov079:0x02128038	ov079:0x0212757c;ov079:0x021275ac	d_a_obj_bk_kabe.cpp	0x21271e4	0x21275dc	yes	no	not_apply=global_classinit_name_collision
49	BK_TOWER	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fbd0	1	1	False	ov102	0x0214e118	FortressTower_SpawnInfo	g_profile_BK_TOWER	actor_profile_0x1c	49	True	49	202		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00300000	0x00800000	0x01000000	0x00000000	ov102	0x02148f2c	FortressTower_Spawn	src/FortressTower_Spawn.c	daObjSimpleBg_c_classInit	new_plus_inlined_ctor	0x00000320	0x0214e1d8	daObjSimpleBg_c	SM64DS RTTI ov102:0x0214e0c0	ov102:0x02148e9c;ov102:0x02148ecc;ov102:0x02148efc;ov102:0x02148f2c;ov102:0x02148f5c;ov102:0x02148f8c	d_a_obj_simple_bg.cpp	0x2148a80	0x2148fbc	yes	no	not_apply=global_classinit_name_collision
50	BK_UKISIMA	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090014	1	1	False	ov015	0x021147c4	RotatingPlatformWf_SpawnInfo	g_profile_BK_UKISIMA	actor_profile_0x1c	50	True	50	203		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x003e8000	0x007d0000	0x02000000	0x00cd0000	ov015	0x02112cb8	RotatingPlatformWf_Spawn	src/RotatingPlatformWf_Spawn.c	daObjBk_Ukisima_c_classInit	new_plus_inlined_ctor	0x00000320	0x021147e8	daObjBk_Ukisima_c	SM64DS RTTI ov015:0x02114798		d_a_obj_bk_ukisima.cpp	0x2112bd0	0x2112cf4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
51	BK_ROTEBAR	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090020	1	1	False	ov015	0x021146f0	RotatingBridge_SpawnInfo	g_profile_BK_ROTEBAR	actor_profile_0x1c	51	True	51	204		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00350000	0x01000000	0x00000000	ov015	0x02112ba0	RotatingBridge_Spawn	src/RotatingBridge_Spawn.c	daObjBk_Rotebar_c_classInit	new_plus_inlined_ctor	0x00000324	0x02114714	daObjBk_Rotebar_c	SM64DS RTTI ov015:0x021146d0		d_a_obj_bk_rotebar.cpp	0x2112944	0x2112bd0	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
52	BK_LIFT01	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fdb0	1	1	False	ov015	0x0211462c	TowerStep_SpawnInfo	g_profile_BK_LIFT01	actor_profile_0x1c	52	True	52	205		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00030000	0x00180000	0x01000000	0x01000000	ov015	0x0211290c	TowerStep_Spawn	src/TowerStep_Spawn.c	daObjBk_Lift_c_classInit	new_plus_inlined_ctor	0x00000394	0x02114650	daObjBk_Lift_c	SM64DS RTTI ov015:0x0211460c		d_a_obj_bk_lift.cpp	0x2112290	0x2112944	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
53	BK_DOSSUNBAR_L	symbols/actor_debug_names.tsv (literal ROM string table)	0x020906a8	1	1	False	ov015	0x02114568	MovingBarBig_SpawnInfo	g_profile_BK_DOSSUNBAR_L	actor_profile_0x1c	53	True	53	207		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00500000	0x01000000	0x00000000	ov015	0x02112230	MovingBarBig_Spawn	src/MovingBarBig_Spawn.c	daObjBk_Dossunbar_c_classInit	new_plus_inlined_ctor	0x00000338	0x0211458c	daObjBk_Dossunbar_c	SM64DS RTTI ov015:0x02114510	ov015:0x02112230;ov015:0x02112260	d_a_obj_bk_dossunbar.cpp	0x2111ba0	0x2112290	yes	no	not_apply=global_classinit_name_collision
54	BK_DOSSUNBAR_S	symbols/actor_debug_names.tsv (literal ROM string table)	0x020906b8	1	1	False	ov015	0x0211454c	MovingBarSmall_SpawnInfo	g_profile_BK_DOSSUNBAR_S	actor_profile_0x1c	54	True	54	206		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00500000	0x01000000	0x00000000	ov015	0x02112260	MovingBarSmall_Spawn	src/MovingBarSmall_Spawn.c	daObjBk_Dossunbar_c_classInit	new_plus_inlined_ctor	0x00000338	0x0211458c	daObjBk_Dossunbar_c	SM64DS RTTI ov015:0x02114510	ov015:0x02112230;ov015:0x02112260	d_a_obj_bk_dossunbar.cpp	0x2111ba0	0x2112290	yes	no	not_apply=global_classinit_name_collision
55	BK_TRANSBAR	symbols/actor_debug_names.tsv (literal ROM string table)	0x020902cc	1	1	False	ov091	0x02135008	SlidingPlatformWf_SpawnInfo	g_profile_BK_TRANSBAR	actor_profile_0x1c	55	True	55	208		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00350000	0x01000000	0x00000000	ov091	0x021327e8	SlidingPlatformWf_Spawn	src/SlidingPlatformWf_Spawn.c	daObjSimpleLift_c_classInit	new_plus_inlined_ctor	0x00000330	0x02135080	daObjSimpleLift_c	SM64DS RTTI ov091:0x02134f40	ov091:0x021327e8;ov091:0x02132818;ov091:0x02132848;ov091:0x02132878;ov091:0x021328a8;ov091:0x021328d8;ov091:0x02132908	d_a_obj_simple_lift.cpp	0x2132404	0x2132938	yes	no	not_apply=global_classinit_name_collision
56	KI_FUNE	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f900	1	1	False	ov016	0x021149fc	ShipDown_SpawnInfo	g_profile_KI_FUNE	actor_profile_0x1c	56	True	56	180		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00600000	0x01500000	0x03000000	0x00000000	ov016	0x021129d0	ShipDown_Spawn	src/ShipDown_Spawn.c	daObjKi_Fune_c_classInit	new_plus_inlined_ctor	0x0000032c	0x02114a3c	daObjKi_Fune_c	SM64DS RTTI ov016:0x021149dc	ov016:0x021129a0;ov016:0x021129d0	d_a_obj_ki_fune.cpp	0x211260c	0x2112a00	yes	no	not_apply=global_classinit_name_collision
57	KI_FUNE_UP	symbols/actor_debug_names.tsv (literal ROM string table)	0x0209002c	1	1	False	ov016	0x02114a18	ShipUp_SpawnInfo	g_profile_KI_FUNE_UP	actor_profile_0x1c	57	True	57	181		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00600000	0x01500000	0x03000000	0x00000000	ov016	0x021129a0	ShipUp_Spawn	src/ShipUp_Spawn.c	daObjKi_Fune_c_classInit	new_plus_inlined_ctor	0x0000032c	0x02114a3c	daObjKi_Fune_c	SM64DS RTTI ov016:0x021149dc	ov016:0x021129a0;ov016:0x021129d0	d_a_obj_ki_fune.cpp	0x211260c	0x2112a00	yes	no	not_apply=global_classinit_name_collision
58	KI_HASIRA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fdc8	1	1	False	ov016	0x02114adc	RockPillar_SpawnInfo	g_profile_KI_HASIRA	actor_profile_0x1c	58	True	58	182		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x02000002	0x00100000	0x00500000	0x02000000	0x00000000	ov016	0x02112ec4	RockPillar_Spawn	src/RockPillar_Spawn.c	daObjKi_Hasira_c_classInit	new_plus_inlined_ctor	0x00000328	0x02114b00	daObjKi_Hasira_c	SM64DS RTTI ov016:0x02114abc		d_a_obj_ki_hasira.cpp	0x2112a00	0x2112ef4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
59	KI_HASIRA_DAI	symbols/actor_debug_names.tsv (literal ROM string table)	0x020905c8	1	1	False	ov102	0x0214e0fc	RockTriangle_SpawnInfo	g_profile_KI_HASIRA_DAI	actor_profile_0x1c	59	True	59	183		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00200000	0x02000000	0x00000000	ov102	0x02148f5c	RockTriangle_Spawn	src/RockTriangle_Spawn.c	daObjSimpleBg_c_classInit	new_plus_inlined_ctor	0x00000320	0x0214e1d8	daObjSimpleBg_c	SM64DS RTTI ov102:0x0214e0c0	ov102:0x02148e9c;ov102:0x02148ecc;ov102:0x02148efc;ov102:0x02148f2c;ov102:0x02148f5c;ov102:0x02148f8c	d_a_obj_simple_bg.cpp	0x2148a80	0x2148fbc	yes	no	not_apply=global_classinit_name_collision
60	KI_ITA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f7e8	1	1	False	ov016	0x02114ba8	FloatOnWaterPlatformJrb_SpawnInfo	g_profile_KI_ITA	actor_profile_0x1c	60	True	60	184		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00250000	0x02000000	0x00000000	ov016	0x02112fbc	FloatOnWaterPlatformJrb_Spawn	src/FloatOnWaterPlatformJrb_Spawn.c	daObjKi_Ita_c_classInit	new_plus_inlined_ctor	0x00000348	0x02114bcc	daObjKi_Ita_c	SM64DS RTTI ov016:0x02114b80		d_a_obj_ki_ita.cpp	0x2112ef4	0x2112ff8	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
61	KI_IWA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f7a0	1	1	False	ov102	0x0214e0e0	StaticRock_SpawnInfo	g_profile_KI_IWA	actor_profile_0x1c	61	True	61	185		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00500000	0x02000000	0x00000000	ov102	0x02148f8c	StaticRock_Spawn	src/StaticRock_Spawn.c	daObjSimpleBg_c_classInit	new_plus_inlined_ctor	0x00000320	0x0214e1d8	daObjSimpleBg_c	SM64DS RTTI ov102:0x0214e0c0	ov102:0x02148e9c;ov102:0x02148ecc;ov102:0x02148efc;ov102:0x02148f2c;ov102:0x02148f5c;ov102:0x02148f8c	d_a_obj_simple_bg.cpp	0x2148a80	0x2148fbc	yes	no	not_apply=global_classinit_name_collision
62	KS_MIZU	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f8d0	1	1	False	ov017	0x02111bd4	ShipWater_SpawnInfo	g_profile_KS_MIZU	actor_profile_0x1c	62	True	62	186		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x0000a000	0x00000000	0x00000000	ov017	0x02111480	ShipWater_Spawn	src/ShipWater_Spawn.c	daObjKsWater_c_classInit	new_plus_inlined_ctor	0x00000340	0x02111bf8	daObjKsWater_c	SM64DS RTTI ov017:0x02111bb4		d_a_obj_ks_water.cpp	0x21111a0	0x21114b8	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
63	SM_LIFT	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f8e0	1	1	False	ov018	0x021138a8	SkiLift_SpawnInfo	g_profile_SM_LIFT	actor_profile_0x1c	63	True	63	230		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00300000	0x01000000	0x00000000	ov018	0x02111818	SkiLift_Spawn	src/SkiLift_Spawn.c	daObjSm_Lift_c_classInit	new_plus_inlined_ctor	0x00000354	0x021138cc	daObjSm_Lift_c	SM64DS RTTI ov018:0x02113888		d_a_obj_sm_lift.cpp	0x21111a0	0x2111848	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
64	CASKET	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f800	1	1	False	ov071	0x02122eb0	Coffin_SpawnInfo	g_profile_CASKET	actor_profile_0x1c	64	True	64	159		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x02000002	0x00100000	0x00300000	0x01000000	0x00000000	ov071	0x02122670	Coffin_Spawn	src/Coffin_Spawn.c	daObjCasket_c_classInit	new_plus_inlined_ctor	0x0000032c	0x02122efc	daObjCasket_c	SM64DS RTTI ov071:0x02122e94		d_a_obj_casket.cpp	0x2121fe4	0x21226a0	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
65	KAIDAN	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f808	1	1	False	ov063	0x0211ea10	MansionSteps_SpawnInfo	g_profile_KAIDAN	actor_profile_0x1c	65	True	65	53		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00064000	0x00064000	0x01000000	0x00a00000	ov063	0x0211d360	MansionSteps_Spawn	src/actors/MansionSteps/MansionSteps_Spawn.c	daTrsTrap_c_classInit	new_plus_inlined_ctor	0x00000354	0x0211ea88	daTrsTrap_c	SM64DS RTTI ov063:0x0211e9cc	ov063:0x0211d2a0;ov063:0x0211d2e0;ov063:0x0211d320;ov063:0x0211d360	d_a_trs_trap.cpp	0x211c600	0x211d3a0	yes	no	not_apply=global_classinit_name_collision
